student_rno,student_password,student_name,student_gender,student_dob,student_email,student_contact,year_of_enrollment,student_current_year,student_cpi,student_incentive_points,department_id,program_id,allocated_jaf,allocation_timestamp
210000579,odN8IZq4mMyTwMuS,Akshita Dinu,M,1993-05-05 00:00:00,akshita.dinu48@iitb.ac.in,7967038561,2021,2,9.92,12,10,6,NULL,NULL
190000580,L1mWLvu7AJevghJS,Ambuj Huque,M,2001-04-21 00:00:00,ambuj.huque73@iitb.ac.in,9372349954,2019,4,8.63,24,8,1,NULL,NULL
190000581,RweXonll7wy1zbKv,Stalin Ahmad,M,1999-11-06 00:00:00,stalin.ahmad57@iitb.ac.in,8817435653,2019,4,6.23,2,24,3,NULL,NULL
210000582,P7PHcaMatQJkjd9m,Aryan Sareen,M,1997-07-14 00:00:00,aryan.sareen56@iitb.ac.in,7636298203,2021,2,6.87,28,22,5,NULL,NULL
190000583,6hgH7lkvH8IK7MtZ,Kirti Chandran,F,2000-11-15 00:00:00,kirti.chandran14@iitb.ac.in,7347716745,2019,4,6.67,30,4,4,NULL,NULL
210000584,9RwEWNyzO0QCRWuC,Rupali Kasniya,M,1994-02-20 00:00:00,rupali.kasniya37@iitb.ac.in,8073248231,2021,2,8.41,8,16,5,NULL,NULL
190000585,Hd0Tm52CScBpOqgT,Balbir Sinha,M,1999-07-02 00:00:00,balbir.sinha1@iitb.ac.in,7095834755,2019,4,6.22,22,5,1,NULL,NULL
210000586,gElI89jKRUTHCP51,Aditya Anam,M,1994-03-05 00:00:00,aditya.anam97@iitb.ac.in,9573800018,2021,2,6.0,28,4,6,NULL,NULL
210000587,HVTakbPlqxApUNi9,Gurvansh Patil,M,1993-09-17 00:00:00,gurvansh.patil68@iitb.ac.in,8876970653,2021,2,7.85,6,24,11,NULL,NULL
210000588,mDrgUuZ7KdT0CmVo,Safin Saluja,Other,1995-04-01 00:00:00,safin.saluja52@iitb.ac.in,8085559521,2021,2,9.63,6,18,6,NULL,NULL
200000589,kEacJAt6iDId34ET,Apurva Pareek,F,1994-09-08 00:00:00,apurva.pareek1@iitb.ac.in,8781024098,2020,3,8.19,14,6,7,NULL,NULL
210000590,R4ys9IEEMlT281Iy,Nitesh Macharla,M,1994-09-11 00:00:00,nitesh.macharla45@iitb.ac.in,9880581349,2021,2,7.73,12,17,10,NULL,NULL
180000591,f16Wu1X1FpMwuuMY,Nargis Sachan,F,2001-10-29 00:00:00,nargis.sachan71@iitb.ac.in,8895824405,2018,5,9.56,4,21,2,NULL,NULL
210000592,6Wi9mNaNg175OiB1,Avanish Joseph,M,1996-07-26 00:00:00,avanish.joseph85@iitb.ac.in,9102443990,2021,2,9.83,14,3,8,NULL,NULL
200000593,GRBNQxVVRRdeBhx5,Anshul Prakash,M,1996-12-05 00:00:00,anshul.prakash87@iitb.ac.in,7343235692,2020,3,7.41,30,19,7,NULL,NULL
170000594,7urRMl4SLTmC54Mj,Sania Bhatt,F,1995-06-03 00:00:00,sania.bhatt70@iitb.ac.in,8657052422,2017,6,7.28,20,3,12,NULL,NULL
210000595,NbVrbuHvXUPa3lww,Ramakrishna Jamloki,Other,1995-11-28 00:00:00,ramakrishna.jamloki12@iitb.ac.in,7149759910,2021,2,7.14,6,14,6,NULL,NULL
190000596,WG4CIkJ4oUdFMlW6,Arpita Putta,M,2000-08-19 00:00:00,arpita.putta42@iitb.ac.in,8502892079,2019,4,6.88,16,6,4,NULL,NULL
190000597,YBoJQDSyKOBc7zJD,Priyesh Virani,M,2000-01-26 00:00:00,priyesh.virani15@iitb.ac.in,9730930191,2019,4,9.03,14,7,1,NULL,NULL
210000598,Ny09Kls39b3HmOeW,Annanya Alam,M,1996-08-03 00:00:00,annanya.alam68@iitb.ac.in,9985311826,2021,2,6.6,22,20,11,NULL,NULL
190000599,CIvkVb2NmOiiat9U,Aqib Balmiki,F,1999-10-04 00:00:00,aqib.balmiki52@iitb.ac.in,9400153734,2019,4,9.96,8,11,1,NULL,NULL
210000600,4EA52VYYD6l0Pod0,Alina Chaudhary,M,1995-04-05 00:00:00,alina.chaudhary20@iitb.ac.in,8539239015,2021,2,7.66,2,2,8,NULL,NULL
190000601,axKbtdUetBsms1xy,Iskand Narayan,M,2001-09-05 00:00:00,iskand.narayan85@iitb.ac.in,8828352961,2019,4,6.03,10,17,1,NULL,NULL
190000602,Np1CAqvLWDCKCEbC,Harshini Puri,F,2000-05-05 00:00:00,harshini.puri16@iitb.ac.in,9232601514,2019,4,9.91,14,9,3,NULL,NULL
210000603,mgXqJzHpDV1FRtlS,Apurva Kulal,M,1994-03-01 00:00:00,apurva.kulal41@iitb.ac.in,9378702682,2021,2,8.71,20,10,6,NULL,NULL
190000604,fviEFNb5U80ChFLR,Vaishali Govil,M,2000-12-04 00:00:00,vaishali.govil64@iitb.ac.in,7887668115,2019,4,9.28,26,14,1,NULL,NULL
210000605,46Kj6zJNviBjL3Ou,Sura Aenugu,M,1994-05-17 00:00:00,sura.aenugu85@iitb.ac.in,9693571554,2021,2,6.45,28,22,11,NULL,NULL
210000606,zZX0N6yXloN5Yvrx,Jag Bhalla,F,1993-04-27 00:00:00,jag.bhalla68@iitb.ac.in,9992493347,2021,2,8.7,20,6,6,NULL,NULL
210000607,j5neHXF1HEia6gzl,Sameer Sain,F,1993-11-30 00:00:00,sameer.sain36@iitb.ac.in,8686083899,2021,2,6.04,4,6,11,NULL,NULL
210000608,wJalqIhUm7fKcGtc,Yeram Sandilya,F,1995-04-04 00:00:00,yeram.sandilya5@iitb.ac.in,8004460425,2021,2,6.0,18,24,9,NULL,NULL
210000609,TaubSRXvwmV92wlZ,Desh Quadiri,M,1994-08-06 00:00:00,desh.quadiri84@iitb.ac.in,8938309368,2021,2,8.4,4,21,6,NULL,NULL
210000610,2hMkFLgQwQJawhGI,Aaryan Siddiqui,F,1995-09-26 00:00:00,aaryan.siddiqui28@iitb.ac.in,7064274941,2021,2,8.71,20,11,5,NULL,NULL
210000611,q6CUN5OitFul8ARY,Saran Mehrotra,M,1996-10-07 00:00:00,saran.mehrotra66@iitb.ac.in,7448125613,2021,2,8.4,22,18,10,NULL,NULL
210000612,SXt3n70jCYtCgY79,Srijan Ataher,F,1994-01-09 00:00:00,srijan.ataher37@iitb.ac.in,8947148034,2021,2,6.29,14,9,8,NULL,NULL
210000613,7i2RPByMPlL38Xyu,Sneha Islam,F,1993-03-04 00:00:00,sneha.islam16@iitb.ac.in,9488483486,2021,2,9.79,14,20,10,NULL,NULL
210000614,xkPZaY3AYUxn8v63,Urmila Mandadi,M,1994-09-27 00:00:00,urmila.mandadi79@iitb.ac.in,7740703229,2021,2,6.65,14,18,9,NULL,NULL
210000615,C4Rk8Dt0cMhqh7PV,Aarvi Mustafa,M,1995-02-28 00:00:00,aarvi.mustafa74@iitb.ac.in,7637139719,2021,2,6.94,8,23,11,NULL,NULL
210000616,JFekBK1j9Vuaxk3z,Vijendra Gakhar,Other,1997-04-14 00:00:00,vijendra.gakhar7@iitb.ac.in,8790793476,2021,2,7.68,14,24,5,NULL,NULL
210000617,dn85GyRxwg15lyc2,Anusha Wanve,F,1997-09-03 00:00:00,anusha.wanve25@iitb.ac.in,8129377955,2021,2,8.17,8,13,11,NULL,NULL
210000618,7pJ8Noh5SA3FjLqd,Shivani Bhorkhade,M,1997-09-19 00:00:00,shivani.bhorkhade55@iitb.ac.in,8624636218,2021,2,6.7,22,2,8,NULL,NULL
210000619,geitQGlkv51yuHve,Nivedita Dhaka,F,1996-03-06 00:00:00,nivedita.dhaka94@iitb.ac.in,7990360257,2021,2,8.07,6,24,11,NULL,NULL
190000620,qFmGtk5IUqH8Ypoj,Chirayu Bindal,F,2000-01-16 00:00:00,chirayu.bindal24@iitb.ac.in,9240406859,2019,4,8.35,2,6,3,NULL,NULL
210000621,0PrmdxrHIud9tbTr,Shiromani Tandon,M,1994-12-04 00:00:00,shiromani.tandon23@iitb.ac.in,7260269777,2021,2,6.25,22,19,9,NULL,NULL
200000622,3kkr7YujgfPQWcUM,Asif Gurjar,M,1994-09-20 00:00:00,asif.gurjar15@iitb.ac.in,9623595748,2020,3,8.89,2,16,7,NULL,NULL
200000623,naszaTnQ1uXulp8p,Bhawana Chirag,M,1993-01-21 00:00:00,bhawana.chirag73@iitb.ac.in,7087807886,2020,3,9.42,14,12,7,NULL,NULL
210000624,IPr6M4DevH8LZYsp,Karan Mehta,M,1995-12-18 00:00:00,karan.mehta16@iitb.ac.in,7482393360,2021,2,6.47,28,10,9,NULL,NULL
210000625,VEwyfPYeaKjx37Iq,Ramesh Saini,M,1993-06-01 00:00:00,ramesh.saini92@iitb.ac.in,8903936643,2021,2,9.1,30,23,8,NULL,NULL
210000626,tOri9LGEGYmpGyVl,Deep Chakma,F,1995-08-07 00:00:00,deep.chakma80@iitb.ac.in,9432707902,2021,2,7.76,8,11,8,NULL,NULL
190000627,rFBTn8HdTLdhhr5r,Pinky Rathore,M,2001-03-16 00:00:00,pinky.rathore24@iitb.ac.in,9417929213,2019,4,7.0,4,13,1,NULL,NULL
210000628,Wf3XpiWChMbCnMvl,Shresth Zope,Other,1996-11-11 00:00:00,shresth.zope69@iitb.ac.in,8466426626,2021,2,6.19,14,16,11,NULL,NULL
210000629,aUjoEYTbV3fOQjpT,Rashi Kesarwani,M,1995-12-16 00:00:00,rashi.kesarwani68@iitb.ac.in,7120188688,2021,2,7.34,10,6,11,NULL,NULL
190000630,X1UzTOdMEPdAujsi,Ramanakanth Chandel,F,2001-10-26 00:00:00,ramanakanth.chandel13@iitb.ac.in,7694085046,2019,4,6.97,26,5,1,NULL,NULL
210000631,xj3HI4NJxN8wA4zA,Garvit Rathour,M,1997-08-09 00:00:00,garvit.rathour81@iitb.ac.in,7250005309,2021,2,7.21,14,4,9,NULL,NULL
210000632,DlgR8Y4pOWALuvEn,Indu Sinha,F,1994-08-14 00:00:00,indu.sinha94@iitb.ac.in,7380895412,2021,2,6.45,2,24,11,NULL,NULL
210000633,SI87szyW0ynrgTA8,Sonu Nischal,F,1994-12-13 00:00:00,sonu.nischal45@iitb.ac.in,9877308879,2021,2,8.55,24,14,10,NULL,NULL
170000634,nX63dYLWNo6jmfHY,Rashi Govil,M,1996-12-21 00:00:00,rashi.govil9@iitb.ac.in,9664065065,2017,6,7.56,28,4,12,NULL,NULL
210000635,tae2seJltIYjQLkq,Purnava Tibrewal,M,1993-12-03 00:00:00,purnava.tibrewal46@iitb.ac.in,9724837580,2021,2,8.15,6,11,5,NULL,NULL
190000636,15oXmrOjc1HmhZKZ,Ayush Bano,F,1999-11-18 00:00:00,ayush.bano23@iitb.ac.in,7386225881,2019,4,7.43,22,13,3,NULL,NULL
210000637,3Oou80IYMoPmpb8F,Suhaas Shaji,F,1996-07-23 00:00:00,suhaas.shaji13@iitb.ac.in,9410282043,2021,2,8.89,20,18,8,NULL,NULL
210000638,8aajzeZwzufHOVzI,Ishita Kamble,M,1995-11-19 00:00:00,ishita.kamble15@iitb.ac.in,9819702969,2021,2,7.03,10,7,6,NULL,NULL
210000639,KsUCipJlxle3bEdc,Kartikeya Anand,F,1993-12-18 00:00:00,kartikeya.anand75@iitb.ac.in,7830020595,2021,2,8.17,20,22,10,NULL,NULL
200000640,XBUMjrLe5SWMvGlQ,Tanveer Deo,M,1993-07-13 00:00:00,tanveer.deo6@iitb.ac.in,7018429640,2020,3,6.31,4,22,7,NULL,NULL
210000641,2Uxb9Wp51vDsEiZk,Sanskriti Rana,F,1996-12-12 00:00:00,sanskriti.rana41@iitb.ac.in,8823779890,2021,2,6.81,18,17,5,NULL,NULL
210000642,ROyzsydDsE1wlBVJ,Prashant Anjum,F,1995-03-19 00:00:00,prashant.anjum7@iitb.ac.in,8977680375,2021,2,9.34,4,10,11,NULL,NULL
210000643,8F70t475R4O6HAis,Asad Dohrey,F,1994-02-06 00:00:00,asad.dohrey28@iitb.ac.in,8356725089,2021,2,9.25,14,14,10,NULL,NULL
210000644,38EAik2NWL4Db705,Simran Madala,F,1994-02-01 00:00:00,simran.madala85@iitb.ac.in,7384638112,2021,2,6.65,12,16,9,NULL,NULL
210000645,DJZf6ehURCZyZPrQ,Deepanshu Macharla,M,1997-02-18 00:00:00,deepanshu.macharla85@iitb.ac.in,7791566204,2021,2,8.74,12,6,10,NULL,NULL
200000646,NYlHKuaB1KAPlwRk,Satendra Gangwar,Other,1996-02-21 00:00:00,satendra.gangwar63@iitb.ac.in,7401622239,2020,3,8.88,30,12,7,NULL,NULL
190000647,WTfscqiFkNq9hr4e,Nishu Bano,F,2000-07-22 00:00:00,nishu.bano53@iitb.ac.in,7179335286,2019,4,8.83,28,20,3,NULL,NULL
210000648,N5fimCDd41FkpvoW,Prashant Nadhe,F,1993-10-10 00:00:00,prashant.nadhe17@iitb.ac.in,7669151691,2021,2,6.76,28,6,5,NULL,NULL
190000649,T064Fc5ABGsFfixs,Ajit Sonwani,F,1999-05-11 00:00:00,ajit.sonwani7@iitb.ac.in,7028553947,2019,4,7.16,12,16,3,NULL,NULL
200000650,ApCYgyZHrog43aTW,Munir Prasad,M,1993-07-30 00:00:00,munir.prasad53@iitb.ac.in,9701867401,2020,3,8.91,30,9,7,NULL,NULL
210000651,Shhz6KZtmoqMsiDJ,Ramandeep Rungta,F,1993-11-12 00:00:00,ramandeep.rungta26@iitb.ac.in,7571232818,2021,2,7.11,2,8,6,NULL,NULL
190000652,kuzGD2n6Oe5k8HzK,Hitesh Mukhopadhyay,F,2000-09-17 00:00:00,hitesh.mukhopadhyay76@iitb.ac.in,7763496460,2019,4,8.44,30,10,3,NULL,NULL
170000653,DFR3SFlb1vnRcP5e,Vartika Kishor,F,1996-08-25 00:00:00,vartika.kishor84@iitb.ac.in,8047288440,2017,6,6.97,2,20,12,NULL,NULL
210000654,KnLx5fPg5RsfYoEj,Archi Pereddy,M,1997-09-20 00:00:00,archi.pereddy35@iitb.ac.in,9392593492,2021,2,6.28,28,15,5,NULL,NULL
190000655,hXR5qPGkZLaLEeLA,Himadri Hosur,F,2001-10-18 00:00:00,himadri.hosur96@iitb.ac.in,9094698492,2019,4,6.12,22,4,3,NULL,NULL
180000656,NI7mTdqOmzHFZEEJ,Bhawna Kewlani,M,2000-06-15 00:00:00,bhawna.kewlani50@iitb.ac.in,8765863544,2018,5,9.37,20,23,2,NULL,NULL
190000657,SKjcePyYRAWgbv6V,Ram Dahiya,M,2000-06-06 00:00:00,ram.dahiya72@iitb.ac.in,8097522825,2019,4,8.68,8,13,1,NULL,NULL
190000658,XDPfKHgEIX5ehyg0,Priyakanta Wathore,M,1999-07-20 00:00:00,priyakanta.wathore70@iitb.ac.in,7475547633,2019,4,8.29,24,22,3,NULL,NULL
190000659,HrpRjgXYnAXJv6I9,Subhra Manna,M,2001-01-26 00:00:00,subhra.manna28@iitb.ac.in,9278701851,2019,4,9.92,20,6,3,NULL,NULL
210000660,QoFLwzVQE0Yjxl61,Aeman Bapat,F,1993-02-27 00:00:00,aeman.bapat82@iitb.ac.in,7079257219,2021,2,7.63,28,19,8,NULL,NULL
190000661,ovrbF5iaKjmwZnHt,Srijan Gujrati,F,2000-10-02 00:00:00,srijan.gujrati86@iitb.ac.in,9494111435,2019,4,6.13,8,12,3,NULL,NULL
210000662,NTDLqhf2tpzCGuY4,Reshami Priyadarshi,M,1995-03-11 00:00:00,reshami.priyadarshi62@iitb.ac.in,9512572355,2021,2,9.81,6,15,9,NULL,NULL
210000663,k7Va0ydhyfTeHIN5,Suyesh Kishor,M,1994-10-16 00:00:00,suyesh.kishor50@iitb.ac.in,7713649017,2021,2,9.18,26,1,11,NULL,NULL
210000664,iesWtDIGQlaX7KoM,Meenu Dohrey,F,1994-05-28 00:00:00,meenu.dohrey43@iitb.ac.in,9245564903,2021,2,6.01,30,15,10,NULL,NULL
210000665,yhqbtwS0fsScOAEX,Prakharendra Madina,M,1996-10-28 00:00:00,prakharendra.madina49@iitb.ac.in,8755741027,2021,2,6.59,12,24,11,NULL,NULL
190000666,2kifXj5EPDtkghgL,Dilip Singhal,F,1999-10-28 00:00:00,dilip.singhal36@iitb.ac.in,7950469160,2019,4,8.85,8,1,4,NULL,NULL
180000667,CvP2NMsoFYhPaOZG,Surjeet Prakash,M,2001-10-24 00:00:00,surjeet.prakash14@iitb.ac.in,9368899499,2018,5,9.23,30,9,2,NULL,NULL
210000668,ONwuyrItWWh8zKhI,Tushar Arya,M,1995-01-26 00:00:00,tushar.arya84@iitb.ac.in,9573353816,2021,2,9.69,30,19,6,NULL,NULL
210000669,6rjk7WEErjw4mqys,Geetika Varghese,M,1994-04-27 00:00:00,geetika.varghese97@iitb.ac.in,9319949147,2021,2,8.05,22,23,8,NULL,NULL
210000670,4IUNL1WGLS2xErrx,Pankhuri Deo,F,1996-07-29 00:00:00,pankhuri.deo86@iitb.ac.in,7331350797,2021,2,9.41,8,12,8,NULL,NULL
180000671,DOGtFavzety9IAHp,Sushil Pereddy,M,1999-01-05 00:00:00,sushil.pereddy19@iitb.ac.in,9722586089,2018,5,7.89,22,8,2,NULL,NULL
210000672,6tWWW1Eu2doPVTtV,Samarth Hasnain,M,1996-04-28 00:00:00,samarth.hasnain74@iitb.ac.in,8835927886,2021,2,9.91,26,1,5,NULL,NULL
180000673,EOvlhLFDYRiuiiPy,Kavish Khokhar,M,2000-11-23 00:00:00,kavish.khokhar16@iitb.ac.in,7836539113,2018,5,9.03,2,22,2,NULL,NULL
180000674,EQIQ0ld0u377Ffg6,Vishwas Jhindal,M,1999-08-15 00:00:00,vishwas.jhindal73@iitb.ac.in,9204173199,2018,5,9.09,20,11,2,NULL,NULL
210000675,SOkNZ2ceAc3CwOeH,Roshan Manchanda,M,1994-03-10 00:00:00,roshan.manchanda45@iitb.ac.in,8517718988,2021,2,7.94,30,13,8,NULL,NULL
210000676,7fcW82W6AoXVn5gJ,Vaishali Atri,F,1996-07-04 00:00:00,vaishali.atri67@iitb.ac.in,9193164301,2021,2,6.06,22,1,10,NULL,NULL
190000677,AfLBrtAWdvZa27Lh,Medha Akolkar,F,2000-04-30 00:00:00,medha.akolkar10@iitb.ac.in,8826755147,2019,4,7.99,22,12,4,NULL,NULL
210000678,1iDvuqLB5aM0GjCw,Meet Kumar,F,1995-11-09 00:00:00,meet.kumar47@iitb.ac.in,9120150063,2021,2,6.69,12,11,8,NULL,NULL
190000679,sxVtTBdeKX6n8ia1,Mohandas Mahapatra,F,2001-10-07 00:00:00,mohandas.mahapatra75@iitb.ac.in,7292358274,2019,4,9.57,26,8,3,NULL,NULL
190000680,cCqxY9PQhueFYRwK,Aatish Gaikwad,M,2000-09-01 00:00:00,aatish.gaikwad8@iitb.ac.in,7116430945,2019,4,8.58,6,3,1,NULL,NULL
200000681,uk8xubG6WlKLIeZ4,Akshay Barai,M,1997-03-17 00:00:00,akshay.barai41@iitb.ac.in,8284851857,2020,3,8.38,26,12,7,NULL,NULL
180000682,5vGjeO8KnEls2dWd,Anshika Omkar,F,1999-11-17 00:00:00,anshika.omkar11@iitb.ac.in,9673835827,2018,5,6.11,26,15,2,NULL,NULL
210000683,lvNk1EqGRyfEuk22,Abhyuday Khobragade,M,1996-11-20 00:00:00,abhyuday.khobragade14@iitb.ac.in,7958224004,2021,2,6.18,20,23,5,NULL,NULL
210000684,7kv2cKr2GmllU6ZQ,Shreyans Jagaragallu,M,1997-06-27 00:00:00,shreyans.jagaragallu71@iitb.ac.in,7903513054,2021,2,9.62,6,3,9,NULL,NULL
210000685,DiLFcJM3R7inLwf4,Sahil Veerepalli,M,1994-10-29 00:00:00,sahil.veerepalli3@iitb.ac.in,9178078783,2021,2,7.65,14,8,10,NULL,NULL
190000686,pVZhJ5NvQnoWF72M,Tarushi Mittal,M,1999-04-24 00:00:00,tarushi.mittal17@iitb.ac.in,8113555488,2019,4,9.17,16,8,1,NULL,NULL
210000687,XjFpW8GhvX2queZk,Snoopi Chahal,M,1996-07-20 00:00:00,snoopi.chahal2@iitb.ac.in,9413404198,2021,2,6.74,28,9,6,NULL,NULL
210000688,5LgK4Qm6BDjLdMoB,Dimpal Bhattacharjee,M,1995-09-23 00:00:00,dimpal.bhattacharjee77@iitb.ac.in,8077710219,2021,2,9.84,24,18,11,NULL,NULL
210000689,A4jXcNgFQkrxEsrC,Harshita Dohrey,F,1997-05-02 00:00:00,harshita.dohrey91@iitb.ac.in,8143569386,2021,2,9.73,26,3,10,NULL,NULL
210000690,hc9HeZ5PAfzu6wvf,Aswathy Mangla,F,1994-08-11 00:00:00,aswathy.mangla72@iitb.ac.in,7174690062,2021,2,9.3,4,3,8,NULL,NULL
210000691,mxPtjBVgRw3Pw6BG,Govindam Baiswar,F,1997-08-12 00:00:00,govindam.baiswar58@iitb.ac.in,7954665167,2021,2,6.3,24,1,11,NULL,NULL
210000692,WrPqlt9ykyBl1NOD,Divyanshu Shiromani,M,1993-11-17 00:00:00,divyanshu.shiromani7@iitb.ac.in,7099143979,2021,2,9.35,24,19,10,NULL,NULL
170000693,2HhdZQudme0lunh1,Sara Teja,F,1994-06-09 00:00:00,sara.teja45@iitb.ac.in,9297355904,2017,6,7.5,26,1,12,NULL,NULL
190000694,IVToHOGG9gFVOgxI,Amita Magdum,M,2000-11-21 00:00:00,amita.magdum29@iitb.ac.in,8348096749,2019,4,9.98,16,12,3,NULL,NULL
190000695,ZlDN59wnaG7tSCoD,Sneha Nayak,M,2001-02-13 00:00:00,sneha.nayak38@iitb.ac.in,8756065825,2019,4,8.36,30,17,3,NULL,NULL
180000696,jIfxBt6H3kIblkzh,Aswathy Alwadhi,F,2001-12-15 00:00:00,aswathy.alwadhi63@iitb.ac.in,9307798743,2018,5,8.82,26,12,2,NULL,NULL
210000697,8RukhJFbIV4jafYt,Veena Bhadauria,M,1996-11-27 00:00:00,veena.bhadauria2@iitb.ac.in,8613085786,2021,2,8.42,30,8,11,NULL,NULL
200000698,WvegvwHLqer9Fv88,Garvit Dinu,F,1997-12-27 00:00:00,garvit.dinu45@iitb.ac.in,8686528379,2020,3,10.0,14,10,7,NULL,NULL
210000699,VCeCKANWb9baHAG1,Anmol Bansal,M,1994-11-27 00:00:00,anmol.bansal24@iitb.ac.in,7748983725,2021,2,8.77,20,18,6,NULL,NULL
210000700,sBNjGBWpEsUIcu3O,Shakaib Rizwan,M,1994-11-01 00:00:00,shakaib.rizwan85@iitb.ac.in,7558883126,2021,2,8.54,22,8,6,NULL,NULL
190000701,23eC5K1lgge2h5AE,Manali Mahajan,F,1999-05-15 00:00:00,manali.mahajan56@iitb.ac.in,8940418146,2019,4,9.37,16,14,1,NULL,NULL
210000702,LsjPLDLoLFbONBzH,Sankalp Anjum,M,1996-06-06 00:00:00,sankalp.anjum89@iitb.ac.in,7843531850,2021,2,8.68,6,14,8,NULL,NULL
170000703,3L5JODAInTNK1DOz,Kalapu Pareek,M,1997-01-20 00:00:00,kalapu.pareek27@iitb.ac.in,7877916770,2017,6,6.36,10,13,12,NULL,NULL
190000704,YMVajXtfon6Qm4Lt,Tharun Gakhar,F,2000-12-20 00:00:00,tharun.gakhar65@iitb.ac.in,9806823523,2019,4,6.97,30,4,1,NULL,NULL
210000705,uETRHZoIvOt356o0,Saumile Naqvi,M,1996-12-09 00:00:00,saumile.naqvi75@iitb.ac.in,9707644291,2021,2,9.68,16,7,9,NULL,NULL
210000706,6RN5PvpawlMsik0F,Kartikeya Azam,Other,1995-12-25 00:00:00,kartikeya.azam75@iitb.ac.in,7459898794,2021,2,6.66,6,1,8,NULL,NULL
210000707,Xq4vF3B9wJNlfM0i,Pardhuman Dinu,M,1996-08-08 00:00:00,pardhuman.dinu59@iitb.ac.in,9043033018,2021,2,9.65,28,1,5,NULL,NULL
190000708,Q3dCQFfLdwbkgKK2,Shyam Parashar,M,1999-08-25 00:00:00,shyam.parashar4@iitb.ac.in,8717873916,2019,4,7.11,20,3,3,NULL,NULL
210000709,BQycAtZgnR1tb5Mp,Dheeraj Bhorkhade,F,1993-03-01 00:00:00,dheeraj.bhorkhade42@iitb.ac.in,8802079654,2021,2,9.77,30,21,11,NULL,NULL
210000710,eZDVNzK56MFBAP8K,Surjeet Swamy,M,1994-10-18 00:00:00,surjeet.swamy82@iitb.ac.in,9292907717,2021,2,9.71,8,17,9,NULL,NULL
210000711,C7WXkpCZUNDFchss,Jamir Singh,F,1993-06-17 00:00:00,jamir.singh69@iitb.ac.in,8453816677,2021,2,8.57,10,4,9,NULL,NULL
190000712,WHHDCBkOGlGgdwV9,Praveen Paul,M,1999-08-27 00:00:00,praveen.paul27@iitb.ac.in,7431123393,2019,4,8.54,10,20,3,NULL,NULL
210000713,6cS4sIiZ2J1dfEkQ,Punya Gurnani,M,1996-05-31 00:00:00,punya.gurnani95@iitb.ac.in,9674162841,2021,2,8.69,4,22,6,NULL,NULL
180000714,wvF0Crd47fxFGCpN,Soni Prajapati,F,1999-10-06 00:00:00,soni.prajapati24@iitb.ac.in,8977098932,2018,5,9.45,8,8,2,NULL,NULL
180000715,m3zOou3zuHDPI4aF,Ifra Rungta,M,2001-08-04 00:00:00,ifra.rungta83@iitb.ac.in,7305347873,2018,5,9.69,12,12,2,NULL,NULL
180000716,9tSnRKLq6ltwb6fN,Shrinivas Patel,M,2000-09-08 00:00:00,shrinivas.patel84@iitb.ac.in,8914005187,2018,5,9.54,12,20,2,NULL,NULL
170000717,9QqY46NSz6t98OPo,Lakshya Balot,F,1993-09-12 00:00:00,lakshya.balot78@iitb.ac.in,8448269485,2017,6,7.12,16,22,12,NULL,NULL
210000718,lck5qhGazqaVcFVI,Nitish Shivagauri,M,1993-11-30 00:00:00,nitish.shivagauri15@iitb.ac.in,8784375684,2021,2,6.2,30,14,5,NULL,NULL
210000719,oSsUmPuu8kMWunXf,Ranu Kanojia,M,1997-03-27 00:00:00,ranu.kanojia65@iitb.ac.in,8838353339,2021,2,7.81,30,3,8,NULL,NULL
210000720,UqmeW5YOF3D8CJdf,Fatahun Paighan,F,1993-08-04 00:00:00,fatahun.paighan68@iitb.ac.in,9778014771,2021,2,6.36,20,19,6,NULL,NULL
180000721,sY0iBvl4SZUX9w1V,Divakar Shokeen,F,2000-10-22 00:00:00,divakar.shokeen40@iitb.ac.in,7742363213,2018,5,8.36,14,2,2,NULL,NULL
210000722,6Mtq6pRAaC6khGvw,Arunima Balmiki,F,1994-12-04 00:00:00,arunima.balmiki37@iitb.ac.in,9996725033,2021,2,7.4,26,22,6,NULL,NULL
190000723,B79FU2ECZOkOIxcK,Stuti Bhukya,F,2000-10-19 00:00:00,stuti.bhukya46@iitb.ac.in,8149225734,2019,4,10.0,24,2,4,NULL,NULL
170000724,a7Dk7x3XZwRCLBRp,Shashwat Munir,M,1995-05-16 00:00:00,shashwat.munir87@iitb.ac.in,8443466965,2017,6,6.03,18,12,12,NULL,NULL
190000725,7Uf5io3KPSZYRazM,Saran Behuria,M,1999-05-24 00:00:00,saran.behuria76@iitb.ac.in,7201909741,2019,4,8.81,8,4,4,NULL,NULL
210000726,tyAPnsbVhe9yA0S7,Shakkil Nadhe,F,1993-07-09 00:00:00,shakkil.nadhe62@iitb.ac.in,8331567833,2021,2,6.26,2,23,10,NULL,NULL
200000727,NEHPWP6q16n6080U,Sadiqa Waseem,F,1997-12-09 00:00:00,sadiqa.waseem53@iitb.ac.in,9136858984,2020,3,7.75,20,16,7,NULL,NULL
210000728,qyoUbNjnagKJQmzb,Rouby Preetham,F,1993-04-28 00:00:00,rouby.preetham33@iitb.ac.in,7202339672,2021,2,9.28,20,19,9,NULL,NULL
190000729,DIU23prZduTkEqkJ,Apoorva Shingh,F,2001-02-12 00:00:00,apoorva.shingh52@iitb.ac.in,8810772011,2019,4,8.2,14,24,1,NULL,NULL
